排名,股票代码,股票名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,市盈率,市净率,总市值,更新时间
97,688759,必贝特-U,37.31,5.04,1.79,10446.0,38072892.0,6.62,37.36,35.01,35.46,35.52,-109.68,10.06,16790867673.0,2026-03-27 10:02:32
98,300245,天玑科技,14.1,5.46,0.73,664383,913208167.21,7.7,14.11,13.08,13.37,13.37,-75.17,3.56,4301204563.0,2026-03-27 08:46:48
98,2445,中南文化,4.15,2.723,0.0,47639526.0,196802960.0,0,4.22,4.0,4.0,4.04,0.0,0.0,0.0,2026-03-27 09:32:30
98,300236,上海新阳,74.51,5.03,3.57,41053.0,298721577.0,7.61,74.98,69.58,70.01,70.94,77.66,4.53,23350048263.0,2026-03-27 10:02:32
98,688656,浩欧博,-,-,-,-,-,-,-,-,-,121.39,332.14,9.4,7705805639.0,2026-03-27 09:01:58
99,2263,大东南,3.8,2.703,0.0,79486400.0,307160049.0,0,3.91,3.75,3.91,3.7,0.0,0.0,0.0,2026-03-27 09:32:30
99,600599,*ST熊猫,6.49,5.02,0.31,77804.0,47157413.0,10.03,6.49,5.87,5.87,6.18,59.59,9.29,1077340000.0,2026-03-27 10:02:32
99,688655,迅捷兴,0,0,0,0,0,0,0,0,0,25.81,-161.07,5.24,3442795900.0,2026-03-27 09:02:39
99,966,长源电力,5.87,5.39,0.3,3641931,2061963293.94,10.41,5.95,5.37,5.52,5.57,44.91,1.48,20433675544.0,2026-03-27 08:45:48
100,000908,ST景峰,7.77,5.0,0.37,244819.0,188477783.94,3.65,7.77,7.5,7.75,7.4,-230.09,183.28,13671693415.0,2026-03-27 10:02:32
100,603629,利通电子,66.05,5.38,3.37,403797,2680627734.0,8.44,68.29,63.0,63.31,62.68,60.19,9.19,17330199000.0,2026-03-27 08:46:48
100,688653,康希通信,0,0,0,0,0,0,0,0,0,12.3,-118.9,3.6,5221104000.0,2026-03-27 09:02:39
100,600838,上海九百,10.27,2.7,0.0,1764600.0,18047896.0,0,10.3,10.09,10.23,10.0,0.0,0.0,0.0,2026-03-27 09:32:30
